SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
29-OCT-2020,6,21251,23061,19892,2712,6527,0,13310,0,933,1221,0,-129,-148,0,686,0,0,0,0
29-OCT-2020,7,20969,22552,19516,2570,6527,0,13310,0,931,944,0,-6,-46,62,481,0,0,0,0
29-OCT-2020,8,20973,22505,19469,2439,6527,0,13310,0,932,923,0,0,10,215,465,0,0,0,0
29-OCT-2020,9,20905,22583,19427,2378,6527,0,13310,0,924,1155,0,-136,54,365,-18,0,0,0,0
29-OCT-2020,10,21300,23025,19761,2324,6527,0,13310,0,921,1172,0,-150,156,491,-54,0,0,0,0
29-OCT-2020,11,22027,23404,20418,2276,6527,0,13310,0,777,1284,0,550,243,504,104,0,0,0,0
29-OCT-2020,12,22863,23511,21110,2258,6527,0,13310,0,48,1293,0,688,244,504,121,0,0,0,0
29-OCT-2020,13,25483,26098,23490,2239,6527,0,13310,0,15,1679,0,839,244,504,797,0,0,0,0
29-OCT-2020,14,27557,28168,25319,2219,6527,0,13310,0,11,1707,0,850,238,504,851,0,0,0,0
29-OCT-2020,15,29836,30449,27286,2249,6527,3,13310,0,13,1868,0,983,189,504,732,0,0,0,0
29-OCT-2020,16,31540,32152,28808,2300,6527,92,13310,0,12,1879,0,995,189,504,723,0,0,0,0
29-OCT-2020,17,33492,34102,30592,2373,6527,273,13310,0,10,1996,0,994,189,504,981,0,0,0,0
29-OCT-2020,18,34675,35284,31769,2466,6527,462,13310,0,9,2006,0,995,189,504,1000,0,0,0,0
29-OCT-2020,19,35461,36069,32515,2517,6527,592,13310,0,8,2004,0,994,189,504,999,0,0,0,0
29-OCT-2020,20,35568,36173,32632,2583,6527,644,13310,0,5,2005,0,994,189,504,999,0,0,0,0
29-OCT-2020,21,35802,36407,32811,2742,6527,771,13310,0,5,2005,0,995,189,504,954,0,0,0,0
29-OCT-2020,22,35963,36567,32964,2908,6527,818,13310,0,4,2005,0,994,184,504,950,0,0,0,0
29-OCT-2020,23,36332,36938,33307,3071,6527,737,13310,0,6,2005,0,995,141,504,996,0,0,0,0
29-OCT-2020,24,36526,37133,33510,3233,6527,713,13310,0,7,2005,0,994,140,504,999,0,0,0,0
29-OCT-2020,25,36820,37428,33811,3353,6527,692,13310,0,8,2004,0,994,140,504,999,0,0,0,0
29-OCT-2020,26,36699,37306,33723,3474,6527,684,13310,0,7,2004,0,994,140,504,999,0,0,0,0
29-OCT-2020,27,36516,37124,33562,3520,6527,568,13310,0,8,2005,0,714,140,504,990,0,0,0,0
29-OCT-2020,28,35980,36586,33113,3559,6527,558,13310,0,6,2004,0,690,140,504,989,0,0,0,0
29-OCT-2020,29,35748,36354,32945,3639,6527,394,13310,0,6,2004,0,914,140,504,999,0,0,0,0
29-OCT-2020,30,35527,36134,32778,3705,6527,292,13310,0,7,2005,0,926,137,504,999,0,0,0,0
29-OCT-2020,31,35514,36121,32788,3746,6527,192,13310,0,7,2004,0,224,99,504,999,0,0,0,0
29-OCT-2020,32,35706,36312,32971,3763,6527,83,13310,0,6,2004,0,166,99,504,999,0,0,0,0
29-OCT-2020,33,36453,37059,33602,3830,6527,14,13310,0,6,2004,0,913,99,504,1017,0,0,0,0
29-OCT-2020,34,37970,38577,34970,3897,6527,0,13310,0,7,2004,0,994,99,504,1019,0,0,0,0
29-OCT-2020,35,39343,39949,36249,3932,6527,0,13310,0,6,2004,0,995,97,504,1019,0,0,0,0
29-OCT-2020,36,39275,39881,36260,3987,6527,0,13310,0,6,2004,0,994,52,489,1019,0,0,0,0
29-OCT-2020,37,38746,39351,35888,4034,6527,0,13310,0,5,2004,0,995,82,372,1019,0,0,0,0
29-OCT-2020,38,37345,37966,34622,4069,6527,0,13310,0,6,2004,0,994,-15,350,1019,0,0,0,0
29-OCT-2020,39,36144,36752,33602,4091,6527,0,13310,0,8,2003,0,994,65,483,1019,0,0,0,0
29-OCT-2020,40,34736,35344,32361,4085,6527,0,13310,0,8,2004,0,994,98,504,1019,0,0,0,0
29-OCT-2020,41,33080,33686,30845,4175,6527,0,13310,0,6,1911,0,953,82,504,956,0,0,0,0
29-OCT-2020,42,31352,31958,29337,4242,6527,0,13310,0,6,1904,0,950,81,504,951,0,0,0,0
29-OCT-2020,43,29638,30244,27792,4311,6527,0,13310,0,6,1704,0,825,80,504,861,0,0,0,0
29-OCT-2020,44,27899,28508,26241,4349,6527,0,13310,0,9,1671,0,815,75,504,846,0,0,0,0
29-OCT-2020,45,26040,26651,24536,4441,6527,0,13310,0,11,1154,0,454,80,504,66,0,0,0,0
29-OCT-2020,46,24464,25081,23002,4508,6527,0,13310,0,17,1140,0,417,81,504,0,0,0,0,0
29-OCT-2020,47,22623,23737,21388,4570,6527,0,13310,0,428,1315,0,-86,1,441,0,0,0,0,0
29-OCT-2020,48,21431,23161,20286,4577,6527,0,13322,0,855,1365,0,-104,-171,291,0,0,0,0,0
30-OCT-2020,1,21133,23406,20046,4596,6527,0,13322,0,851,1232,0,-441,-269,140,-112,0,0,0,0
30-OCT-2020,2,21226,23579,20196,4589,6527,0,13322,0,831,1223,0,-498,-293,-11,-120,0,0,0,0
30-OCT-2020,3,20924,23727,19907,4531,6527,0,13322,0,828,1360,0,-589,-293,-162,-331,0,0,0,0
30-OCT-2020,4,20489,23556,19530,4450,6527,0,13322,0,965,1369,0,-596,-246,-314,-346,0,0,0,0
30-OCT-2020,5,19967,23302,19037,4405,6527,0,13322,0,974,1355,0,-596,-165,-466,-534,0,0,0,0
30-OCT-2020,6,19477,22868,18533,4296,6527,0,13322,0,968,1350,0,-596,-143,-536,-548,0,0,0,0
30-OCT-2020,7,18941,22350,17965,4228,6527,0,13322,0,959,676,0,-596,-143,-536,-575,0,0,0,0
30-OCT-2020,8,18675,22085,17717,4120,6527,0,13322,0,958,621,0,-596,-143,-536,-577,0,0,0,0
30-OCT-2020,9,18517,21947,17608,4057,6527,0,13322,0,951,509,0,-596,-142,-535,-606,0,0,0,0
30-OCT-2020,10,18882,22314,17985,3913,6527,0,13322,0,950,501,0,-596,-143,-535,-608,0,0,0,0
30-OCT-2020,11,19693,22979,18663,3761,6527,0,13322,0,939,499,0,-520,-143,-536,-548,0,0,0,0
30-OCT-2020,12,20674,23646,19442,3585,6527,0,13322,0,665,502,0,-501,-159,-504,-543,0,0,0,0
30-OCT-2020,13,23459,24839,21980,3349,6527,0,13322,0,77,1104,0,-9,-198,-362,-134,0,0,0,0
30-OCT-2020,14,25321,26537,23581,3134,6527,0,13322,0,14,1150,0,0,-281,-216,-105,0,0,0,0
30-OCT-2020,15,27721,28921,25599,3012,6527,5,13322,0,14,553,0,237,-319,-267,236,0,0,0,0
30-OCT-2020,16,29400,30868,27118,2906,6527,99,13322,0,13,554,0,270,-436,-419,263,0,0,0,0
30-OCT-2020,17,31125,32717,28736,2849,6527,352,13322,0,9,1852,0,700,-453,-530,770,0,0,0,0
30-OCT-2020,18,32166,33763,29730,2799,6527,602,13322,0,8,2005,0,736,-453,-536,808,0,0,0,0
30-OCT-2020,19,33201,34798,30696,2742,6527,759,13322,0,8,2005,0,960,-454,-535,986,0,0,0,0
30-OCT-2020,20,33585,35184,31008,2699,6527,730,13322,0,8,2005,0,979,-455,-536,999,0,0,0,0
30-OCT-2020,21,33942,35541,31327,2601,6527,869,13322,0,9,2005,0,888,-455,-535,926,0,0,0,0
30-OCT-2020,22,34113,35714,31549,2503,6527,1087,13322,0,10,2005,0,879,-455,-536,920,0,0,0,0
30-OCT-2020,23,34336,35728,31666,2459,6527,1266,13322,156,9,2004,0,971,-403,-536,994,0,0,0,0
30-OCT-2020,24,34123,35364,31340,2424,6527,1335,13322,298,10,2004,0,979,-394,-535,999,0,0,0,0
30-OCT-2020,25,34413,35750,31677,2254,6527,1361,13322,266,13,2004,0,979,-454,-536,999,0,0,0,0
30-OCT-2020,26,34361,35815,31727,2106,6527,1192,13322,146,11,2003,0,979,-454,-535,999,0,0,0,0
30-OCT-2020,27,34167,35767,31602,1966,6527,1136,13322,0,10,2004,0,981,-454,-536,999,0,0,0,0
30-OCT-2020,28,33846,35449,31249,1881,6527,973,13322,0,14,2003,0,981,-455,-535,999,0,0,0,0
30-OCT-2020,29,33952,35553,31362,1672,6527,859,13322,0,11,2004,0,982,-456,-535,999,0,0,0,0
30-OCT-2020,30,34256,35863,31634,1517,6527,719,13322,0,16,2004,0,983,-456,-536,1000,0,0,0,0
30-OCT-2020,31,34467,36068,31821,1380,6527,493,13322,0,11,1980,0,982,-456,-535,998,0,0,0,0
30-OCT-2020,32,34963,36562,32212,1296,6527,190,13322,0,7,1979,0,982,-456,-536,998,0,0,0,0
30-OCT-2020,33,35812,37412,32869,1177,6527,21,13322,0,8,2002,0,994,-456,-536,1018,0,0,0,0
30-OCT-2020,34,36922,38519,33718,1098,6527,0,13322,0,5,2004,0,995,-456,-536,1019,0,0,0,0
30-OCT-2020,35,38759,40352,35305,1040,6527,0,13322,0,2,2004,0,983,-455,-536,1019,0,0,0,0
30-OCT-2020,36,39020,40548,35554,1012,6527,0,13322,0,2,2004,0,982,-390,-536,1019,0,0,0,0
30-OCT-2020,37,38723,40103,35321,992,6527,0,13322,0,5,2004,0,983,-308,-467,1019,0,0,0,0
30-OCT-2020,38,37954,39214,34635,1016,6527,0,13322,0,5,2004,0,983,-266,-389,1019,0,0,0,0
30-OCT-2020,39,36913,37920,33709,976,6527,0,13322,0,7,2004,0,984,-163,-237,824,0,0,0,0
30-OCT-2020,40,35594,36357,32535,985,6527,0,13322,0,6,2005,0,984,-72,-85,810,0,0,0,0
30-OCT-2020,41,34048,34671,31069,1016,6527,0,13322,0,5,2004,0,994,-18,63,1005,0,0,0,0
30-OCT-2020,42,32704,33327,29879,1111,6527,0,13322,0,5,2004,0,994,-18,215,1019,0,0,0,0
30-OCT-2020,43,31164,31791,28491,1139,6527,0,13322,0,9,1958,0,975,-18,365,897,0,0,0,0
30-OCT-2020,44,29773,30401,27259,1207,6527,0,13322,0,10,1955,0,972,-18,491,887,0,0,0,0
30-OCT-2020,45,28286,28895,25902,1414,6527,0,13322,0,9,1863,0,928,33,504,415,0,0,0,0
30-OCT-2020,46,26705,27311,24451,1677,6527,0,13322,0,6,1857,0,924,149,433,380,0,0,0,0
30-OCT-2020,47,25023,25632,22884,1797,6527,0,13322,0,9,1401,0,707,236,443,666,0,0,0,0
30-OCT-2020,48,23728,24340,21741,1928,6527,0,13322,0,12,1366,0,689,237,504,688,0,0,0,0
31-OCT-2020,1,23036,23649,21143,2158,6527,0,13322,0,13,1367,0,690,237,504,687,0,0,0,0
31-OCT-2020,2,22899,23581,21125,2388,6527,0,13322,0,82,1367,0,690,237,504,687,0,0,0,0
31-OCT-2020,3,22035,22842,20430,2643,6527,0,13322,0,207,1367,0,544,236,504,575,0,0,0,0
31-OCT-2020,4,20935,21988,19485,2899,6527,0,13322,0,453,1335,0,533,236,504,566,0,0,0,0
31-OCT-2020,5,19957,21036,18685,3082,6527,0,13322,0,479,188,0,620,236,504,314,0,0,0,0
31-OCT-2020,6,19121,20594,17927,3271,6527,0,13322,0,873,27,0,627,168,504,295,0,0,0,0
31-OCT-2020,7,18250,20911,17187,3535,6527,0,13322,0,867,-1194,0,278,81,504,20,0,0,0,0
31-OCT-2020,8,17431,20269,16437,3791,6527,0,13322,0,905,-1331,0,247,81,504,-2,0,0,0,0
31-OCT-2020,9,16734,20319,15878,3950,6527,0,13322,0,812,-1331,0,-244,81,504,-598,0,0,0,0
31-OCT-2020,10,16454,20296,15691,4071,6527,0,13322,0,982,-1330,0,-286,81,504,-644,0,0,0,0
31-OCT-2020,11,16593,20840,15844,4233,6527,0,13322,0,979,-1377,0,-626,81,504,-665,0,0,0,0
31-OCT-2020,12,17119,21393,16338,4356,6527,0,13322,0,975,-1380,0,-653,81,504,-666,0,0,0,0
31-OCT-2020,13,18448,22373,17589,4516,6527,0,13322,0,984,-842,0,-670,81,504,-829,0,0,0,0
31-OCT-2020,14,19329,23107,18436,4638,6527,0,13322,0,888,-800,0,-651,81,504,-839,0,0,0,0
31-OCT-2020,15,21051,23578,20036,4757,6527,33,13322,0,698,-849,0,-113,81,504,-267,0,0,0,0
31-OCT-2020,16,22131,24192,21045,4832,6527,210,13322,0,392,-742,0,-103,81,504,-224,0,0,0,0
31-OCT-2020,17,23665,25417,22435,4938,6527,408,13322,0,737,952,0,-188,81,504,-227,0,0,0,0
31-OCT-2020,18,24848,26020,23501,5007,6527,516,13322,0,148,1205,0,-197,81,504,-227,0,0,0,0
31-OCT-2020,19,25927,26749,24451,5123,6527,448,13322,0,13,1442,0,-209,54,504,149,0,0,0,0
31-OCT-2020,20,26799,27624,25267,5200,6527,415,13322,0,15,1459,0,-210,14,504,177,0,0,0,0
31-OCT-2020,21,27484,28112,25883,5247,6527,624,13322,0,12,1459,0,152,-16,504,95,0,0,0,0
31-OCT-2020,22,27815,28481,26169,5249,6527,779,13322,0,13,1459,0,179,-53,504,91,0,0,0,0
31-OCT-2020,23,28166,28781,26467,5258,6527,998,13322,0,15,1458,0,689,57,504,684,0,0,0,0
31-OCT-2020,24,28571,29186,26757,5235,6527,1262,13322,0,15,1458,0,733,81,504,731,0,0,0,0
31-OCT-2020,25,28713,29324,26845,5318,6527,1703,13322,0,11,1458,0,734,81,504,731,0,0,0,0
31-OCT-2020,26,28499,29200,26669,5310,6527,2020,13322,0,101,1458,0,734,81,504,731,0,0,0,0
31-OCT-2020,27,27845,28484,26097,5289,6527,2537,13322,0,39,1459,0,550,81,504,487,0,0,0,0
31-OCT-2020,28,27173,27789,25491,5228,6527,2402,13322,0,16,1458,0,519,81,504,469,0,0,0,0
31-OCT-2020,29,26748,27557,25087,5164,6527,2275,13322,0,16,1709,0,-193,81,504,309,0,0,0,0
31-OCT-2020,30,26810,27652,25118,5015,6527,1957,13322,0,16,1746,0,-226,79,504,298,0,0,0,0
31-OCT-2020,31,27196,27821,25419,4940,6527,1256,13322,0,16,1773,0,-9,79,504,172,0,0,0,0
31-OCT-2020,32,27798,28413,26038,4818,6527,562,13322,0,15,1809,0,0,74,476,168,0,0,0,0
31-OCT-2020,33,29443,30050,27593,4660,6527,65,13322,0,7,1846,0,535,80,503,870,0,0,0,0
31-OCT-2020,34,31983,32587,29917,4465,6527,0,13322,0,4,1856,0,656,80,493,927,0,0,0,0
31-OCT-2020,35,33674,34278,31449,4294,6527,0,13322,0,4,1994,0,944,71,373,1013,0,0,0,0
31-OCT-2020,36,34059,34736,31833,4077,6527,0,13322,0,4,2003,0,967,-73,285,1019,0,0,0,0
31-OCT-2020,37,33451,34168,31313,4024,6527,0,13322,0,3,2004,0,967,-114,135,1001,0,0,0,0
31-OCT-2020,38,32645,33353,30643,3954,6527,0,13322,0,5,2003,0,968,-103,55,999,0,0,0,0
31-OCT-2020,39,31296,31901,29470,3901,6527,0,13322,0,5,1865,0,864,12,27,931,0,0,0,0
31-OCT-2020,40,30789,31397,29038,3854,6527,0,13322,0,8,1855,0,855,74,167,926,0,0,0,0
31-OCT-2020,41,29696,30309,28021,3813,6527,0,13322,0,13,1717,0,852,81,318,858,0,0,0,0
31-OCT-2020,42,28631,29242,26986,3737,6527,0,13322,0,11,1706,0,852,81,463,853,0,0,0,0
31-OCT-2020,43,27728,28340,26146,3600,6527,0,13322,0,12,1661,0,717,81,443,821,0,0,0,0
31-OCT-2020,44,26897,27508,25344,3411,6527,0,13322,0,11,1657,0,670,81,437,817,0,0,0,0
31-OCT-2020,45,25508,26446,23998,3353,6527,0,13322,0,10,1612,0,-328,81,504,242,0,0,0,0
31-OCT-2020,46,24388,25394,22882,3225,6527,0,13322,0,14,1608,0,-392,81,504,198,0,0,0,0
31-OCT-2020,47,22932,24253,21548,3290,6527,0,13322,0,13,1512,0,-626,117,504,-82,0,0,0,0
31-OCT-2020,48,21895,23309,20556,3342,6527,0,13323,0,65,1505,0,-646,127,504,-103,0,0,0,0
01-NOV-2020,1,21446,22994,20120,3390,6527,0,13323,0,55,1413,0,-729,127,504,-164,0,0,0,0
01-NOV-2020,2,21579,23105,20357,3426,6527,0,13323,0,49,1395,0,-708,127,504,-169,0,0,0,0
01-NOV-2020,3,20968,22487,19840,3569,6527,0,13323,0,806,550,0,-113,127,504,6,0,0,0,0
01-NOV-2020,4,20002,21696,18937,3672,6527,0,13323,0,991,463,0,-103,127,504,19,0,0,0,0
01-NOV-2020,5,19209,21528,18160,3739,6527,0,13323,0,988,-377,0,-6,127,504,-348,0,0,0,0
01-NOV-2020,6,18621,21032,17616,3786,6527,0,13323,0,982,-456,0,0,123,504,-373,0,0,0,0
01-NOV-2020,7,17650,20604,16664,3962,6527,0,13323,0,913,-466,0,-332,82,504,-643,0,0,0,0
01-NOV-2020,8,17341,20431,16434,4100,6527,0,13323,0,968,-475,0,-385,81,504,-662,0,0,0,0
01-NOV-2020,9,16799,20697,15978,4315,6527,0,13323,0,937,-1260,0,-436,81,504,-665,0,0,0,0
01-NOV-2020,10,16495,20490,15745,4482,6527,0,13323,0,960,-1329,0,-441,81,504,-665,0,0,0,0
01-NOV-2020,11,16920,21003,16181,4569,6527,0,13323,0,957,-1289,0,-571,81,504,-666,0,0,0,0
01-NOV-2020,12,17308,21376,16524,4624,6527,0,13323,0,956,-1264,0,-582,81,504,-666,0,0,0,0
01-NOV-2020,13,18305,21418,17416,4762,6527,0,13323,0,961,-234,0,-651,81,504,-667,0,0,0,0
01-NOV-2020,14,18771,21735,17868,4821,6527,0,13323,0,911,-130,0,-656,81,504,-667,0,0,0,0
01-NOV-2020,15,19305,21945,18329,4851,6527,4,13323,0,812,462,0,-656,81,504,-572,0,0,0,0
01-NOV-2020,16,19954,22569,18920,4837,6527,67,13323,0,794,518,0,-656,81,504,-565,0,0,0,0
01-NOV-2020,17,21544,23118,20348,4822,6527,277,13323,0,376,1299,0,-199,81,504,-399,0,0,0,0
01-NOV-2020,18,22937,24092,21588,4779,6527,623,13323,0,9,1369,0,-162,81,504,-384,0,0,0,0
01-NOV-2020,19,23965,25229,22502,4748,6527,976,13323,0,10,1404,0,-654,81,504,253,0,0,0,0
01-NOV-2020,20,24867,26173,23199,4579,6527,1318,13323,0,10,1407,0,-696,72,504,303,0,0,0,0
01-NOV-2020,21,25811,26869,24004,4541,6527,1559,13323,0,9,1408,0,-399,-50,504,318,0,0,0,0
01-NOV-2020,22,26445,27421,24557,4412,6527,1726,13323,0,5,1408,0,-371,39,494,320,0,0,0,0
01-NOV-2020,23,26898,27576,25017,4521,6527,1765,13323,0,5,1406,0,108,-73,399,632,0,0,0,0
01-NOV-2020,24,27296,27968,25456,4541,6527,2047,13323,0,4,1406,0,130,-68,480,655,0,0,0,0
01-NOV-2020,25,27664,28417,25832,4698,6527,1848,13323,0,4,1499,0,694,-149,504,749,0,0,0,0
01-NOV-2020,26,28084,28851,26197,4781,6527,1623,13323,0,5,1506,0,752,-162,466,756,0,0,0,0
01-NOV-2020,27,28201,28886,26333,4761,6527,1307,13323,0,5,1507,0,757,-80,325,755,0,0,0,0
01-NOV-2020,28,28411,29194,26578,4668,6527,1011,13323,0,5,1508,0,758,-178,276,756,0,0,0,0
01-NOV-2020,29,28792,29507,26903,4582,6527,500,13323,0,4,1647,0,541,-111,135,823,0,0,0,0
01-NOV-2020,30,29270,30000,27359,4412,6527,361,13323,0,7,1658,0,523,-123,94,828,0,0,0,0
01-NOV-2020,31,30402,31113,28428,4536,6527,205,13323,0,6,1657,0,751,-105,242,828,0,0,0,0
01-NOV-2020,32,31082,31845,29076,4589,6527,50,13323,0,7,1657,0,769,-156,268,828,0,0,0,0
01-NOV-2020,33,32798,33505,30632,4691,6527,1,13323,0,6,1980,0,624,-101,333,988,0,0,0,0
01-NOV-2020,34,34651,35488,32153,4720,6527,0,13323,0,7,2004,0,612,-230,395,999,0,0,0,0
01-NOV-2020,35,35465,36415,32788,4768,6527,0,13323,0,15,2004,0,965,-335,253,999,0,0,0,0
01-NOV-2020,36,35279,36248,32600,4739,6527,0,13323,0,7,2004,0,994,-362,101,999,0,0,0,0
01-NOV-2020,37,34411,35431,31787,4795,6527,0,13323,0,8,2004,0,873,-362,-50,999,0,0,0,0
01-NOV-2020,38,33508,34637,30922,4781,6527,0,13323,0,8,2004,0,864,-362,-159,999,0,0,0,0
01-NOV-2020,39,32045,33067,29572,4763,6527,0,13323,0,8,1911,0,737,-362,-52,952,0,0,0,0
01-NOV-2020,40,30440,31476,28065,4684,6527,0,13323,0,12,1905,0,727,-362,-62,948,0,0,0,0
01-NOV-2020,41,29187,30161,26890,4711,6527,0,13323,0,12,1813,0,735,-362,28,904,0,0,0,0
01-NOV-2020,42,27825,28808,25775,4715,6527,0,13323,0,12,1806,0,736,-332,-39,901,0,0,0,0
01-NOV-2020,43,26631,27749,24711,4681,6527,0,13323,0,13,1621,0,708,-321,-184,710,0,0,0,0
01-NOV-2020,44,25222,26574,23411,4601,6527,0,13323,0,16,1608,0,668,-400,-336,696,0,0,0,0
01-NOV-2020,45,23789,25432,22118,4700,6527,0,13323,0,14,1423,0,-90,-454,-485,705,0,0,0,0
01-NOV-2020,46,22553,24273,20857,4756,6527,0,13323,0,22,1408,0,-109,-454,-535,705,0,0,0,0
01-NOV-2020,47,21159,23390,19532,4693,6527,0,13323,0,363,1371,0,-278,-454,-536,456,0,0,0,0
01-NOV-2020,48,20241,22921,18710,4589,6527,0,13323,0,800,1368,0,-290,-454,-536,438,0,0,0,0
02-NOV-2020,1,19941,22442,18446,4514,6527,0,13323,0,959,910,0,333,-454,-488,489,0,0,0,0
02-NOV-2020,2,20196,22539,18720,4377,6527,0,13323,0,950,875,0,397,-454,-339,492,0,0,0,0
02-NOV-2020,3,19921,21981,18511,4313,6527,0,13323,0,846,731,0,168,-421,-193,401,0,0,0,0
02-NOV-2020,4,19390,21468,18132,4244,6527,0,13323,0,955,720,0,149,-279,-244,395,0,0,0,0
02-NOV-2020,5,18836,21172,17709,4226,6527,0,13323,0,858,531,0,-501,-131,-246,27,0,0,0,0
02-NOV-2020,6,18600,21141,17453,4230,6527,0,13323,0,946,517,0,-619,-171,-205,0,0,0,0,0
02-NOV-2020,7,18215,20844,16987,4204,6527,0,13323,0,946,518,0,-548,-314,-68,-153,0,0,0,0
02-NOV-2020,8,17768,20401,16520,4157,6527,0,13323,0,937,518,0,-542,-390,63,-164,0,0,0,0
02-NOV-2020,9,17935,20558,16674,4079,6527,0,13323,0,939,585,0,-519,-252,215,-313,0,0,0,0
02-NOV-2020,10,18087,20565,16828,3946,6527,0,13323,0,933,589,0,-518,-103,279,-324,0,0,0,0
02-NOV-2020,11,18967,20393,17565,3869,6527,0,13323,0,327,68,0,-374,-76,239,-49,0,0,0,0
02-NOV-2020,12,20105,21370,18545,3737,6527,0,13323,0,80,32,0,-360,-199,233,-26,0,0,0,0
02-NOV-2020,13,22869,23873,21004,3596,6527,0,13323,0,102,726,0,157,-302,344,608,0,0,0,0
02-NOV-2020,14,25393,26371,23277,3420,6527,0,13323,0,15,785,0,185,-363,480,658,0,0,0,0
02-NOV-2020,15,28049,29086,25625,3376,6527,9,13323,0,75,1363,0,445,-362,466,840,0,0,0,0
02-NOV-2020,16,29314,30360,26711,3281,6527,166,13323,0,84,1408,0,467,-362,364,853,0,0,0,0
02-NOV-2020,17,30599,31574,27835,3291,6527,531,13323,0,13,1824,0,837,-362,215,921,0,0,0,0
02-NOV-2020,18,30938,31912,28152,3297,6527,1321,13323,0,13,1855,0,866,-361,157,926,0,0,0,0
02-NOV-2020,19,31228,32183,28391,3512,6527,1969,13323,0,11,1995,0,985,-344,26,994,0,0,0,0
02-NOV-2020,20,30705,31571,27850,3697,6527,2870,13323,0,11,2005,0,995,-255,0,999,0,0,0,0
02-NOV-2020,21,30108,30869,27288,3903,6527,3191,13323,0,6,2005,0,995,-155,0,999,0,0,0,0
02-NOV-2020,22,29694,30436,26869,4082,6527,3995,13323,0,6,2005,0,995,-136,0,999,0,0,0,0
02-NOV-2020,23,29509,30251,26653,4048,6527,4324,13323,0,6,2005,0,973,-136,0,999,0,0,0,0
02-NOV-2020,24,29559,30301,26709,3971,6527,4575,13323,0,6,2005,0,972,-136,0,999,0,0,0,0
02-NOV-2020,25,29755,30496,26888,3953,6527,4506,13323,0,5,2005,0,993,-136,0,999,0,0,0,0
02-NOV-2020,26,29950,30692,27034,3890,6527,4475,13323,0,6,2005,0,994,-136,0,999,0,0,0,0
02-NOV-2020,27,30141,30882,27229,3824,6527,4010,13323,0,5,2005,0,790,-136,32,930,0,0,0,0
02-NOV-2020,28,30032,30774,27166,3746,6527,3186,13323,0,6,2005,0,773,-136,171,925,0,0,0,0
02-NOV-2020,29,30576,31305,27683,3703,6527,2619,13323,0,6,2004,0,978,-123,322,994,0,0,0,0
02-NOV-2020,30,31034,31746,28164,3643,6527,1963,13323,0,6,2004,0,985,-106,393,999,0,0,0,0
02-NOV-2020,31,31884,32596,28936,3592,6527,1261,13323,0,6,2005,0,216,-106,373,830,0,0,0,0
02-NOV-2020,32,33479,34191,30429,3492,6527,493,13323,0,6,2005,0,149,-106,492,818,0,0,0,0
02-NOV-2020,33,35021,35762,31857,3475,6527,67,13323,0,8,2005,0,163,-133,459,981,0,0,0,0
02-NOV-2020,34,37141,37938,33745,3404,6527,0,13323,0,6,2004,0,169,-191,312,993,0,0,0,0
02-NOV-2020,35,39006,39853,35364,3377,6527,0,13323,0,6,2005,0,913,-241,161,1017,0,0,0,0
02-NOV-2020,36,39319,40197,35721,3341,6527,0,13323,0,5,2005,0,995,-273,79,1019,0,0,0,0
02-NOV-2020,37,38901,39736,35436,3327,6527,0,13323,0,5,2005,0,994,-230,2,1020,0,0,0,0
02-NOV-2020,38,38206,38913,34835,3280,6527,0,13323,0,4,2005,0,994,-103,9,1019,0,0,0,0
02-NOV-2020,39,37228,37831,33986,3264,6527,0,13323,0,3,2005,0,977,57,106,1019,0,0,0,0
02-NOV-2020,40,35796,36399,32695,3234,6527,0,13323,0,3,2004,0,976,55,68,1019,0,0,0,0
02-NOV-2020,41,34343,34946,31363,3250,6527,0,13323,0,3,2004,0,993,33,192,1019,0,0,0,0
02-NOV-2020,42,32861,33467,30072,3238,6527,0,13323,0,6,2004,0,995,80,214,1019,0,0,0,0
02-NOV-2020,43,31174,31779,28532,3152,6527,0,13323,0,5,1911,0,844,78,65,951,0,0,0,0
02-NOV-2020,44,29346,29952,26869,3042,6527,0,13323,0,6,1902,0,830,81,27,947,0,0,0,0
02-NOV-2020,45,27520,28127,25253,2986,6527,0,13323,0,7,1328,0,381,80,56,646,0,0,0,0
02-NOV-2020,46,26004,26614,23865,2893,6527,0,13323,0,10,1279,0,339,29,0,624,0,0,0,0
02-NOV-2020,47,24267,25101,22345,2725,6527,0,13323,0,234,625,0,9,70,62,493,0,0,0,0
02-NOV-2020,48,23141,24453,21400,2565,6527,0,13324,0,712,573,0,0,92,173,484,0,0,0,0
03-NOV-2020,1,22773,24314,21151,2624,6527,0,13324,0,708,162,0,-218,-15,135,104,0,0,0,0
03-NOV-2020,2,22825,24421,21352,2711,6527,0,13324,0,750,131,0,-246,66,134,77,0,0,0,0
03-NOV-2020,3,22390,24304,20939,2594,6527,0,13324,0,898,222,0,-273,59,79,-143,0,0,0,0
03-NOV-2020,4,21913,23643,20497,2514,6527,0,13324,0,695,229,0,-275,36,75,-160,0,0,0,0
